tweet_id,text,timestamp,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
852912242202992640,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

",2017-04-14 15:51:39,12,10,Benny,None,2037.0,9658.0,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Great dane,0.7837649999999999,True,Rhodesian ridgeback,0.114147,True,English foxhound,0.0464395,True
852672615818899456,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 ,2017-04-13 23:59:28,12,10,Aspen,None,2388.0,15939.0,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,Golden retriever,0.7112350000000001,True,Otterhound,0.0682347,True,Sussex spaniel,0.0465617,True
852553447878664193,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable ,2017-04-13 16:05:56,13,10,Jarod,None,3885.0,17492.0,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,Bloodhound,0.186498,True,Brabancon griffon,0.13902799999999998,True,Rottweiler,0.12594,True
852311364735569921,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck ,2017-04-13 00:03:59,13,10,Wiggles,None,10961.0,35325.0,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,Barbell,0.971581,False,Dumbbell,0.028417900000000006,False,Go-kart,5.59504e-07,False
852226086759018497,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer ",2017-04-12 18:25:07,14,10,General,None,7570.0,21378.0,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,Prison,0.352793,False,Dishwasher,0.110723,False,File,0.094112,False
852189679701164033,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 ,2017-04-12 16:00:27,12,10,Sailor,None,1741.0,12217.0,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,Barrow,0.42315,False,Bernese mountain dog,0.415374,True,Entlebucher,0.0673454,True
851591660324737024,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well ,2017-04-11 00:24:08,11,10,None,None,3819.0,17300.0,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Cardigan,0.394507,True,Chihuahua,0.077254,True,French bulldog,0.07655880000000001,True
851464819735769094,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 ,2017-04-10 16:00:07,14,10,Iggy,None,7855.0,25944.0,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,Web site,0.919649,False,Menu,0.0263061,False,Crossword puzzle,0.00348151,False
851224888060895234,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels ",2017-04-10 00:06:42,13,10,Snoop,None,6350.0,22090.0,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,Car mirror,0.971512,False,Seat belt,0.00706346,False,Standard poodle,0.00568265,True
850753642995093505,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive ",2017-04-08 16:54:09,11,10,Kyle,None,10352.0,33348.0,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,Pug,0.996952,True,Bull mastiff,0.000995901,True,French bulldog,0.00088338,True
850380195714523136,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me ,2017-04-07 16:10:12,13,10,Leo,None,2915.0,13994.0,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,Yorkshire terrier,0.249012,True,Maltese dog,0.166364,True,Shih-tzu,0.142254,True
850145622816686080,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured ,2017-04-07 00:38:06,11,10,Riley,None,4244.0,17519.0,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,Tennis ball,0.7147979999999999,False,Kelpie,0.10539,True,Malinois,0.058552699999999985,True
850019790995546112,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately ,2017-04-06 16:18:05,12,10,Boomer,pupper,5459.0,21944.0,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Shetland sheepdog,0.759907,True,Collie,0.107405,True,Pembroke,0.052335300000000015,True
849776966551130114,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 ,2017-04-06 00:13:11,12,10,None,None,8404.0,32390.0,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,0.292092,True,Toy terrier,0.136852,True,Bonnet,0.103111,False
849412302885593088,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal ,2017-04-05 00:04:08,12,10,Noosh,None,3487.0,17039.0,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,Schipperke,0.907559,True,Crossword puzzle,0.017933900000000003,False,Chihuahua,0.016190700000000002,True
849336543269576704,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 ",2017-04-04 19:03:06,11,10,None,None,2101.0,12240.0,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,Patio,0.521788,False,Prison,0.149544,False,Restaurant,0.0271526,False
849051919805034497,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af ,2017-04-04 00:12:06,13,10,Kevin,None,7396.0,32617.0,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,Fountain,0.997509,False,American black bear,0.00141312,False,Sundial,0.000681115,False
848690551926992896,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 ,2017-04-03 00:16:10,12,10,None,None,4826.0,27104.0,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,Flat-coated retriever,0.8236479999999999,True,Newfoundland,0.100571,True,Groenendael,0.0383097,True
848324959059550208,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck ,2017-04-02 00:03:26,12,10,Odin,None,4037.0,20229.0,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,Malamute,0.5445760000000001,True,Siberian husky,0.290268,True,Eskimo dog,0.154421,True
848212111729840128,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back ",2017-04-01 16:35:01,6,10,Jerry,None,3444.0,17618.0,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,Bedlington terrier,0.333486,True,Ibizan hound,0.245797,True,Wallaby,0.131647,False
847962785489326080,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet ,2017-04-01 00:04:17,10,10,Georgie,None,5730.0,25296.0,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,Sea lion,0.882654,False,Mink,0.0668802,False,Otter,0.0256787,False
847842811428974592,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

",2017-03-31 16:07:33,12,10,Rontu,None,1522.0,5935.0,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese mountain dog,0.951337,True,Greater swiss mountain dog,0.0168491,True,Appenzeller,0.0108492,True
847606175596138505,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run ,2017-03-31 00:27:14,12,10,Cannon,None,3774.0,20208.0,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688,True,Boston bull,0.381836,True,Doormat,0.0658678,False
847251039262605312,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight ,2017-03-30 00:56:03,12,10,Furzey,None,4800.0,22036.0,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538,True,Irish terrier,0.316456,True,Lakeland terrier,0.15853299999999998,True
847157206088847362,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

",2017-03-29 18:43:12,11,10,Daisy,None,6572.0,21588.0,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire bullterrier,0.21960900000000005,True,American staffordshire terrier,0.178671,True,Pug,0.123271,True
847116187444137987,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 ,2017-03-29 16:00:12,11,10,None,None,3583.0,23108.0,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,White wolf,0.128935,False,American staffordshire terrier,0.113434,True,Dingo,0.0812314,False
846874817362120707,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 ",2017-03-29 00:01:05,13,10,Tuck,None,4404.0,21685.0,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland sheepdog,0.450539,True,Papillon,0.187928,True,Collie,0.140068,True
846514051647705089,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon ,2017-03-28 00:07:32,13,10,Barney,doggo,13076.0,48410.0,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,Golden retriever,0.650003,True,Leonberg,0.0651992,True,Norfolk terrier,0.0529553,True
846153765933735936,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af ,2017-03-27 00:15:53,13,10,Vixen,None,10226.0,34394.0,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,Giant schnauzer,0.346468,True,Flat-coated retriever,0.21845100000000006,True,Labrador retriever,0.10802,True
846042936437604353,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop ,2017-03-26 16:55:29,12,10,Jarvis,None,3224.0,17256.0,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,Golden retriever,0.96111,True,Labrador retriever,0.0166952,True,Tibetan mastiff,0.00908153,True
845812042753855489,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while ,2017-03-26 01:38:00,13,10,None,None,9894.0,31737.0,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,0.979803,True,Chow,0.0159226,True,White wolf,0.00130279,False
845677943972139009,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 ",2017-03-25 16:45:08,12,10,None,None,5365.0,27154.0,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,Chow,0.8086810000000001,True,Groenendael,0.123141,True,Newfoundland,0.0221432,True
845397057150107648,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

",2017-03-24 22:08:59,13,10,Mimosa,doggo,2072.0,8241.0,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie dinmont,0.394404,True,Maltese dog,0.186537,True,West highland white terrier,0.181985,True
845306882940190720,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry ,2017-03-24 16:10:40,12,10,Pickles,pupper,6039.0,25225.0,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish water spaniel,0.567475,True,Labrador retriever,0.169496,True,Curly-coated retriever,0.101518,True
844979544864018432,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby ",2017-03-23 18:29:57,13,10,None,None,2909.0,14738.0,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Tennis ball,0.999281,False,Racket,0.00037008,False,Shetland sheepdog,0.000132068,True
844973813909606400,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady ",2017-03-23 18:07:10,12,10,Brady,None,3617.0,16361.0,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador retriever,0.742421,True,Golden retriever,0.195218,True,Chihuahua,0.017320099999999998,True
844704788403113984,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk ,2017-03-23 00:18:10,13,10,Luna,None,11633.0,42022.0,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador retriever,0.980213,True,Golden retriever,0.00701167,True,Beagle,0.00314697,True
844580511645339650,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out ,2017-03-22 16:04:20,11,10,Charlie,None,3533.0,17871.0,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,Washer,0.903064,False,Dishwasher,0.032489,False,Printer,0.0164562,False
844223788422217728,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet ,2017-03-21 16:26:50,12,10,Margo,None,2450.0,14753.0,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador retriever,0.71951,True,Chesapeake bay retriever,0.122019,True,Newfoundland,0.0388276,True
843856843873095681,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 ,2017-03-20 16:08:44,12,10,Sadie,None,5220.0,23211.0,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador retriever,0.92254,True,Golden retriever,0.0743578,True,Great pyrenees,0.00232495,True
843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both ,2017-03-19 23:25:35,11,10,Hank,None,3081.0,18310.0,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador retriever,0.430583,True,Golden retriever,0.263581,True,Great pyrenees,0.179385,True
843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck ,2017-03-18 22:59:54,13,10,Tycho,None,6852.0,23315.0,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452,True,Cardigan,0.0237699,True,Chihuahua,0.00526936,True
842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af ,2017-03-17 21:13:10,13,10,Charlie,None,4023.0,16440.0,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador retriever,0.461076,True,Golden retriever,0.154946,True,Chihuahua,0.110249,True
842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

",2017-03-17 15:51:22,12,10,Indie,None,1439.0,7321.0,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Tub,0.665238,False,Bucket,0.105166,False,Labrador retriever,0.0293399,True
842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero ,2017-03-17 00:38:32,13,10,Winnie,None,3937.0,19637.0,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084,True,Cardigan,0.314608,True,Basenji,0.000159824,True
842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission ,2017-03-16 00:00:07,12,10,George,None,6568.0,26569.0,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French bulldog,0.891227,True,Soccer ball,0.022811,False,Bull mastiff,0.012852,True
842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with ,2017-03-15 20:48:07,12,10,Bentley,None,3386.0,15204.0,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,Chow,0.293493,True,Newfoundland,0.181336,True,Schipperke,0.125152,True
841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution ",2017-03-14 16:01:03,12,10,Penny,None,8748.0,27854.0,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401,True,Bow tie,0.198361,False,Pembroke,0.0584925,True
841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all ,2017-03-14 00:04:30,14,10,None,None,4168.0,13755.0,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Military uniform,0.853684,False,Labrador retriever,0.0481999,True,Groenendael,0.0153944,True
841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy ,2017-03-13 15:47:01,13,10,Max,None,5312.0,17305.0,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan hound,0.903712,True,Saluki,0.035215,True,Bloodhound,0.0265655,True
841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her ,2017-03-13 00:02:39,12,10,Dawn,None,5991.0,24926.0,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany spaniel,0.962985,True,Blenheim spaniel,0.014819999999999996,True,Clumber,0.00955711,True
840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin ,2017-03-11 22:51:24,10,10,None,None,1116.0,13377.0,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,Web site,0.8417680000000001,False,Rule,0.00708731,False,Envelope,0.0068203000000000005,False
840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

",2017-03-11 18:35:42,12,10,Maddie,None,1972.0,9761.0,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden retriever,0.711148,True,Cocker spaniel,0.157929,True,Labrador retriever,0.059581899999999986,True
840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately ,2017-03-11 01:15:58,13,10,None,None,5146.0,17918.0,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,Teapot,0.981819,False,Cup,0.014025799999999998,False,Coffeepot,0.00242054,False
840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen ,2017-03-10 18:27:58,12,10,Monty,None,6497.0,20950.0,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake bay retriever,0.8639870000000001,True,Labrador retriever,0.0526323,True,Kelpie,0.0325736,True
839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs ,2017-03-10 00:04:21,13,10,Sojourner,None,2597.0,14640.0,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire bullterrier,0.604938,True,American staffordshire terrier,0.31154,True,Boston bull,0.0371591,True
839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige ",2017-03-08 18:52:12,12,10,Winston,None,8805.0,29957.0,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Swing,0.393527,False,Norwich terrier,0.05248,True,Pembroke,0.0499006,True
839239871831150596,This is Odie. He's big. 13/10 would attempt to ride ,2017-03-07 22:22:32,13,10,Odie,None,7422.0,29684.0,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021,True,Newfoundland,0.0500091,True,Saint bernard,0.0107278,True
838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze ,2017-03-07 01:17:48,13,10,Arlo,None,2357.0,12183.0,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border terrier,0.664538,True,Brabancon griffon,0.170451,True,Yorkshire terrier,0.08782360000000003,True
838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure ,2017-03-06 01:26:54,13,10,Walter,None,1504.0,11892.0,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,Kelpie,0.216562,True,Doormat,0.139994,False,Dalmatian,0.13282,True
838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley ,2017-03-05 19:48:43,13,10,Stanley,None,5484.0,24664.0,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great pyrenees,0.997692,True,Kuvasz,0.00100064,True,Newfoundland,0.000404556,True
838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af ,2017-03-04 17:49:08,13,10,Daisy,None,3582.0,19183.0,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,Chow,0.800975,True,Seat belt,0.164133,False,Pomeranian,0.017981,True
837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you ",2017-03-04 00:21:08,12,10,None,pupper,8952.0,37277.0,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden retriever,0.887625,True,Labrador retriever,0.0687175,True,Kuvasz,0.0303868,True
837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with ,2017-03-03 01:58:22,13,10,Waffles,None,495.0,4204.0,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,Birdhouse,0.541196,False,Can opener,0.121094,False,Carton,0.0561367,False
837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 ,2017-03-03 01:14:41,12,10,Vincent,None,2631.0,13967.0,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian elkhound,0.976255,True,Keeshond,0.0139902,True,Seat belt,0.00211054,False
837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af ,2017-03-02 18:17:34,13,10,Lucy,None,6005.0,23074.0,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American staffordshire terrier,0.660085,True,Staffordshire bullterrier,0.334947,True,Dalmatian,0.00269716,True
837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 ,2017-03-02 01:20:01,13,10,Clark,pupper,2731.0,17480.0,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian husky,0.767696,True,Eskimo dog,0.217079,True,Malamute,0.0116568,True
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him ,2017-03-01 17:22:13,12,10,Mookie,None,2610.0,13879.0,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,Shopping cart,0.572422,False,Shopping basket,0.414002,False,Toy poodle,0.005887300000000001,True
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 ,2017-03-01 01:42:39,12,10,Meera,doggo,5237.0,21029.0,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Mortarboard,0.936882,False,Academic gown,0.0208154,False,Schipperke,0.0115635,True
836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution ,2017-02-28 20:41:37,11,10,Oliver,None,2522.0,13782.0,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,Leopard,0.7974100000000001,False,Jaguar,0.0954866,False,Snow leopard,0.0796941,False
836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 ",2017-02-28 01:00:19,12,10,Ava,pupper,3337.0,16037.0,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,Wooden spoon,0.08248860000000001,False,Sliding door,0.0610165,False,Grand piano,0.0550861,False
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy ,2017-02-27 17:01:56,13,10,Lucy,None,4850.0,23177.0,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Borzoi,0.564688,True,Ice bear,0.07826749999999999,False,Pembroke,0.0579162,True
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract ,2017-02-26 23:52:43,13,10,None,None,4935.0,20924.0,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558,True,White wolf,0.0198476,False,Malamute,0.00590434,True
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 ,2017-02-25 19:37:50,11,10,Eli,None,4121.0,19447.0,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire bullterrier,0.6106550000000001,True,Muzzle,0.132138,False,American staffordshire terrier,0.109544,True
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly ,2017-02-25 01:18:40,12,10,Ash,None,3381.0,17847.0,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,True,Border terrier,0.33622,True,Gordon setter,0.0454483,True
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

",2017-02-24 23:04:14,12,10,Lola,None,1939.0,8503.0,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Hyena,0.736871,False,Chesapeake bay retriever,0.0875033,True,Meerkat,0.042057800000000006,False
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet ,2017-02-24 17:01:22,12,10,None,None,6516.0,28552.0,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border collie,0.663138,True,Collie,0.15249400000000002,True,Cardigan,0.0354706,True
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 ,2017-02-24 15:40:31,0,10,None,None,3443.0,24574.0,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,Swing,0.967066,False,American staffordshire terrier,0.0127309,True,Staffordshire bullterrier,0.00703922,True
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 ,2017-02-24 01:03:08,12,10,Tucker,None,1878.0,11838.0,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Ice bear,0.330573,False,Soft-coated wheaten terrier,0.196476,True,Irish terrier,0.07309650000000001,True
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,2017-02-23 15:25:23,13,10,Tobi,None,6159.0,22943.0,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border terrier,0.156276,True,Norwegian elkhound,0.125912,True,Boston bull,0.0966239,True
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 ,2017-02-23 01:22:14,13,10,None,doggo,2882.0,14993.0,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Toilet tissue,0.262936,False,Golden retriever,0.226564,True,Bathtub,0.07887899999999999,False
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af ",2017-02-22 17:41:18,12,10,Chester,None,1899.0,10512.0,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian ridgeback,0.468619,True,Whippet,0.177531,True,Redbone,0.106552,True
